id	org	district	locale	office	seatnum	subdist	name	elected	party	votes_C	pct	termlen	open	Res	Part	status	web	email	phone	address	headshot	termlen_original	seatnum_original	seatmax
10309	town-cou	31240	gaines	council	4	0	Tim Haagsma	2024-11-05	R	9677	23	4	 		 		www.gainestownship.org/gaines_charter_township/township_trustees.php	tim.haagsma@gainestownship.org	616-698-6640	8555 Kalamazoo Avenue SE Caledonia, Michigan  49316		4	3	4
10310	town-cou	31240	gaines	council	4	0	Kathy Vander Stel	2024-11-05	R	10093	24	4	 		 		www.gainestownship.org/gaines_charter_township/township_trustees.php	kathy.vanderstel@hotmail.com	616-698-6640	8555 Kalamazoo Avenue SE Caledonia, Michigan  49316		4	4	4
1599	schl-cou	16080	godfrey lee		2	0	Joel Van Dyke	2024-11-05	?	1645	95	6	Y		P		www.godfrey-lee.org/our-district/board-of-education					6	1	2
6861	schl-cou	16080	godfrey lee		2	0	Allyssa Zamarripa	2024-11-05	?	1687	96	6	 		P		www.godfrey-lee.org/our-district/board-of-education					6	2	2
1600	schl-cou	16110	godwin heights		4	0	Allen E. Johnston	2020-11-03	?	2714	51	6	Y		 		www.godwinschools.org/apps/pages/index.jsp?uREC_ID=1195146&type=d&pREC_ID=1436916					6	1	4
6862	schl-cou	16110	godwin heights		4	0	Lee Ann Platschorre	2024-11-05	?	3419	96	6	 		P		www.godwinschools.org/apps/pages/index.jsp?uREC_ID=1195146&type=d&pREC_ID=1436916					6	2	4
6863	schl-cou	16110	godwin heights		4	0	Colleen Reid-Anderson	2024-11-05	?	2495	48	6	 		 		www.godwinschools.org/apps/pages/index.jsp?uREC_ID=1195146&type=d&pREC_ID=1436916					6	3	4
8734	schl-cou	16110	godwin heights		4	0	David Drake	2024-11-05	?	2445	47	6	 		 		www.godwinschools.org/apps/pages/index.jsp?uREC_ID=1195146&type=d&pREC_ID=1436916					6	4	4
6265	city	34000	grand rapids	comp	1	0	Max Frantz	2022-11-08	?	44188	97	4	Y		 							4	1	1
8169	city	34000	grand rapids	mayor	1	0	David LaGrand	2024-11-05	?	50508	62	4	 		 							4	1	1
6342	city-cou	34000	grand rapids		2	1	Drew Robbins	2022-11-08	?	8044	50	4	Y		 		www.grandrapidsmi.gov/Government/City-Commission	drobbins@grcity.us	616-456-3868			4	1	2
6343	city-cou	34000	grand rapids		2	2	Lisa M. Knight	2022-11-08	?	12935	64	4	Y		 		www.grandrapidsmi.gov/Government/City-Commission	lknight@grcity.us	616-456-3864			4	1	2
6344	city-cou	34000	grand rapids		2	3	Kelsey Perdue	2022-11-08	?	10209	54	4	Y		 		www.grandrapidsmi.gov/Government/City-Commission	kperdue@grcity.us	616-456-3862			4	1	2
8211	city-cou	34000	grand rapids		2	1	AliciaMarie Belchak	2024-11-05	?	12555	54	4	 		 							4	2	2
8212	city-cou	34000	grand rapids		2	2	Milinda Ysasi	2024-11-05	?	22046	97	4	 		 		www.grandrapidsmi.gov/Government/City-Commission	mysasi@grcity.us	616-456-3859			4	2	2
8213	city-cou	34000	grand rapids		2	3	Marshall Kilgore	2024-11-05	?	14481	57	4	 		 							4	2	2
1608	schl-cou	16440	grand rapids		5	0	Arick Davis	2024-11-05	?	27830	12	4	 		 							4	1	5
6873	schl-cou	16440	grand rapids		5	0	Jose Rodriguez	2022-11-08	?	27115	13	4	Y		 		grps.org/our-district/board-of-education					4	2	5
8745	schl-cou	16440	grand rapids		5	0	Amber Z. Kilpatrick	2024-11-05	?	31552	14	4	 		 							4	3	5
8746	schl-cou	16440	grand rapids		5	0	Eleanor Moreno	2024-11-05	?	35157	15	4	 		 							4	4	5
8747	schl-cou	16440	grand rapids		5	0	Richard Williamson	2024-11-05	?	26968	12	4	 		 							4	5	5
2525	town	34020	grand rapids charter	town-clerk	1	0	Edward J. Robinette	2024-11-05	R	6539	52	4	 		 		www.grandrapidstwp.org/services/clerk_s_office/index.php	erobinette@grandrapidstwp.org	616-855-5804	1836 E Beltline NE Grand Rapids, Michigan  49525-4514		4	1	1
3190	town	34020	grand rapids charter	town-super	1	0	Michael J. DeVries	2024-11-05	R	6377	51	4	 		 		www.grandrapidstwp.org	mdevries@grandrapidstwp.org	616-855-5802	1836 E Beltline NE Grand Rapids, Michigan  49525-4514		4	1	1
3811	town	34020	grand rapids charter	town-treas	1	0	David A. Van Dyke	2024-11-05	R	6495	52	4	 		 		www.grandrapidstwp.org	dvandyke@grandrapidstwp.org	616-855-5816	1836 E Beltline NE Grand Rapids, Michigan  49525-4514		4	1	1
4560	town-cou	34020	grand rapids charter	council	5	0	Vas Christopoulos	2024-11-05	R	6002	12	4	 		 		www.grandrapidstwp.org		616-361-7391	1836 E Beltline NE Grand Rapids, Michigan  49525-4514		4	1	5
7541	town-cou	34020	grand rapids charter	council	5	0	Meghan Mott	2022-11-08	?	5342	51	4	Y		 		www.grandrapidstwp.org		616-361-7391	1836 E Beltline NE Grand Rapids, Michigan  49525-4514		4	2	5
10352	town-cou	34020	grand rapids charter	council	5	0	Douglas Lipinski	2024-11-05	R	6006	12	4	 		 							4	3	5
10353	town-cou	34020	grand rapids charter	council	5	0	Meghan Mott	2024-11-05	R	6312	13	4	 		 							4	4	5
10354	town-cou	34020	grand rapids charter	council	5	0	Matt Scheider	2024-11-05	R	5991	12	4	 		 		www.grandrapidstwp.org		616-361-7391	1836 E Beltline NE Grand Rapids, Michigan  49525-4514		4	5	5
5896	city	34160	grandville	mayor	1	0	Steve Maas	2025-11-04	?	2957	97	4	 		 		www.cityofgrandville.com/government/city_council	maass@cityofgrandville.com	616-530-4983			4	1	1
6017	city-cou	34160	grandville		6	0	Jason Flanigan	2025-11-04	?	1851	22	4	 		 							4	1	6
6018	city-cou	34160	grandville		6	0	Randy Gelderloos	2025-11-04	?	1962	23	4	 		 		www.cityofgrandville.com/government/city_council	gelderloosr@cityofgrandville.com	616-531-3030			4	2	6
6019	city-cou	34160	grandville		6	0	Mike Sullivan	2025-11-04	?	2230	26	4	 		 							4	3	6
7962	city-cou	34160	grandville		6	0	Joshua Meringa	2023-11-07	?	1841	32	4	 		 		www.cityofgrandville.com/government/city_council	meringaj@cityofgrandville.com	616-531-3030			4	4	6
7963	city-cou	34160	grandville		6	0	Tim Steenstra	2023-11-07	?	1971	34	4	 		 		www.cityofgrandville.com/government/city_council	steenstrat@cityofgrandville.com	616-531-3030			4	5	6
7964	city-cou	34160	grandville		6	0	J.R. VanderWall	2023-11-07	?	1859	32	4	 		 		www.cityofgrandville.com/government/city_council	vanderwalljr@cityofgrandville.com	616-531-3030			4	6	6
1609	schl-cou	16470	grandville		4	0	Amy Gardine	2020-11-03	?	8950	23	6	Y		 			agardine@gpsbulldogs.org				6	1	4
6874	schl-cou	16470	grandville		4	0	Bob Wondergem	2022-11-08	?	6203	22	6	 		 			bwondergem@gpsbulldogs.org				6	2	4
8748	schl-cou	16470	grandville		4	0	Jason Heyboer	2024-11-05	?	11028	29	6	 		 			jheyboer@gpsbulldogs.org				6	3	4
8749	schl-cou	16470	grandville		4	0	Sally VanEck	2024-11-05	?	10466	27	6	 		 							6	4	4
1610	schl-cou	16500	grant		5	0	Jason McKinley	2024-11-05	?	2551	42	6	Y		P							6	1	5
6875	schl-cou	16500	grant		5	0	Ken Thorne	2024-11-05	?	2111	35	6	 		 		www.grantps.net	kthorne@grantps.net	231-834-5621	148 South Elder Ave. Grant, MI 49327		6	2	5
6876	schl-cou	16500	grant		5	0	Rick Fish	2024-11-05	?	3179	94	6	 		P							6	3	5
8750	schl-cou	16500	grant		5	0	Rachal Gort	2024-11-05	?	2180	36	6	 		 		www.grantps.net	rgort@grantps.net	231-834-5621	148 South Elder Ave. Grant, MI 49327		6	4	5
8751	schl-cou	16500	grant		5	0	Richard Vance	2024-11-05	?	1896	31	6	Y		P		www.grantps.net	rvance@grantps.net	231-834-5621	148 South Elder Ave. Grant, MI 49327		6	5	5
2530	town	34560	grattan	town-clerk	1	0	Michelle Alberts	2024-11-05	R	2128	98	4	 		 		www.grattantownship.org/government/clerk_elections/index.php	clerk@grattantownship.org	616-691-8450	12050 Old Belding Rd NE Belding, Michigan  48809-9318		4	1	1
3195	town	34560	grattan	town-super	1	0	Franklin J. Force	2024-11-05	R	2065	97	4	 		 		www.grattantownship.org/government/supervisor.php	supervisor@grattantownship.org	616-691-8450	12050 Old Belding Rd NE Belding, Michigan  48809-9318		4	1	1
3816	town	34560	grattan	town-treas	1	0	Sabrina Freeman	2024-11-05	R	2082	98	4	 		 		www.grattantownship.org/government/treasurer.php	treasurer@grattantownship.org	616-691-8450	12050 Old Belding Rd NE Belding, Michigan  48809-9318		4	1	1
4569	town-cou	34560	grattan	council	2	0	Dennis Heffron	2024-11-05	R	1814	40	4	 		 		www.grattantownship.org/government/trustees.php	trustee@grattantownship.org	616-691-8450	12050 Old Belding Rd NE Belding, Michigan  48809-9318		4	1	2
10366	town-cou	34560	grattan	council	2	0	Paul Knoerl	2024-11-05	R	1731	38	4	 		 		www.grattantownship.org/government/trustees.php	paul.knoerl@comcast.net	616-874-6753	12050 Old Belding Rd NE Belding, Michigan  48809-9318		4	2	2
1613	schl-cou	17160	greenville		5	0	Michael J. Huff	2024-11-05	?	1983	46	6	Y		P		www.gpsjackets.org/page/board-of-education					6	1	5
6879	schl-cou	17160	greenville		5	0	Maureen Wolverton	2022-11-08	?	1064	24	6	 		 		www.gpsjackets.org/page/board-of-education					6	2	5
8756	schl-cou	17160	greenville		5	0	James H. Anderson	2024-11-05	?	1113	22	6	 		 		www.gpsjackets.org/page/board-of-education					6	3	5
8757	schl-cou	17160	greenville		5	0	Michelle Blaszczynski	2024-11-05	?	1760	34	6	 		 							6	4	5
8758	schl-cou	17160	greenville		5	0	Charlie Mahar	2024-11-05	?	2161	51	6	Y		P		www.gpsjackets.org/page/board-of-education					6	5	5
1722	schl-cou	20160	kelloggsville		3	0	Debra Sellers	2020-11-03	?	3739	97	6	Y		 							6	1	3
6971	schl-cou	20160	kelloggsville		3	0	Gladys Townsend	2022-11-08	?	2263	50	6	 		 		www.kvilleps.org/about-us/boe	gtownsend@kvilleps.org				6	2	3
8837	schl-cou	20160	kelloggsville		3	0	Jane Ward	2024-11-05	?	3776	95	6	 		 		www.kvilleps.org/about-us/boe	jward@kvilleps.org				6	3	3
1723	schl-cou	20280	kenowa hills		4	0	Corey Turner	2024-11-05	?	6311	26	4	 		 			cturner@khps.org				4	1	4
6972	schl-cou	20280	kenowa hills		4	0	Tracey L. Hart	2022-11-08	?	4112	16	4	Y		 			thart@khps.org				4	2	4
8838	schl-cou	20280	kenowa hills		4	0	Erin LaBotz	2024-11-05	?	6162	25	4	 		 			elabotz@khps.org				4	3	4
8839	schl-cou	20280	kenowa hills		4	0	Melissa Courtade	2024-11-05	?	6524	26	4	 		 			mcourtade@khps.org				4	4	4
1724	schl-cou	20310	kent		6	0	Bruce Hawley	2024-11-05	?	2146	54	4	 		 		www.kentcityschools.org	bruce.hawley@kentcityschools.org	616-678-7714	200 North Clover Street, Kent City, MI 49330		4	1	6
6973	schl-cou	20310	kent		6	0	Kyle Larson	2022-11-08	?	1301	31	4	Y		 		www.kentcityschools.org	kyle.larson@kentcityschools.org	616-678-7714	200 North Clover Street, Kent City, MI 49330		4	2	6
6974	schl-cou	20310	kent		6	0	Sandra Vanderhyde-Volkers	2022-11-08	?	1842	98	4	 		P		www.kentcityschools.org	sandra.vanderhyde-volkers@kentcityschools.org	616-678-7714	200 North Clover Street, Kent City, MI 49330		4	3	6
6975	schl-cou	20310	kent		6	0	Stacey Alt	2022-11-08	?	6	54	4	 		 		www.kentcityschools.org	stacey.alt@kentcityschools.org	616-678-7714	200 North Clover Street, Kent City, MI 49330		6	4	6
6976	schl-cou	20310	kent		6	0	Sandra Vanderhyde-Volkers	2022-11-08	?	3	100	4	Y		P							6	5	6
8840	schl-cou	20310	kent		6	0	Derik Miller	2024-11-05	?	1785	44	4	 		 		www.kentcityschools.org	derik.miller@kentcityschools.org	616-678-7714	200 North Clover Street, Kent City, MI 49330		4	6	6
5381	vil	42780	kent city	clerk	1	0	Mary J. Portell	2020-11-03	?	366	97	2	Y		 							2	1	1
5438	vil	42780	kent city	pres	1	0	Bert Rose	2024-11-05	?	364	94	2	Y		 		www.kentcitymi.org/government/village_council.php	vkc.president@kentcitymi.org	616-284-7173			2	1	1
5519	vil	42780	kent city	treas	1	0	Debra Forth	2020-11-03	?	357	97	2	Y		 							2	1	1
5663	vil-cou	42780	kent city	council	5	0	Sue Smalley	2020-11-03	?	356	83	2	?		 							0	1	5
7720	vil-cou	42780	kent city	council	5	0	Linda R. Poling	2022-11-08	?	251	37	2	?		 		www.kentcitymi.org/government/village_council.php		616-678-7232			0	2	5
7721	vil-cou	42780	kent city	council	5	0	Matthew Barber	2024-11-05	?	271	33	2	?		 		www.kentcitymi.org/government/village_council.php		616-678-7232			0	3	5
11121	vil-cou	42780	kent city	council	5	0	Merry Fay Barron	2024-11-05	?	246	30	2	?		 		www.kentcitymi.org/government/village_council.php		616-678-7232			0	4	5
11122	vil-cou	42780	kent city	council	5	0	Nathaniel Funk	2024-11-05	?	276	33	2	?		 							0	5	5
5875	city	42820	kentwood	clerk	1	0	Ana Jose	2025-11-04	?	4322	51	4	 		 							4	1	1
5908	city	42820	kentwood	mayor	1	0	Stephen Kepley	2025-11-04	?	4858	53	4	 		 		www.kentwood.us/city_services/city_departments/mayor	mayor@kentwood.us	616-540-3485			4	1	1
5948	city	42820	kentwood	treas	1	0	Laurie Sheldon	2025-11-04	?	7355	99	4	 		 		www.kentwood.us/city_services/city_departments/treasurer	eTreasurer@kentwood.us	616-554-0761			4	1	1
6065	city-cou	42820	kentwood		2	0	Betsy Artz	2025-11-04	?	7333	99	4	 		 							4	1	2
6066	city-cou	42820	kentwood		2	1	Clarkston Morgan	2025-11-04	?	3870	98	4	 		 		www.kentwood.us/city_services/committees_and_boards/city_commission	morganc@kentwood.us	616-633-7229			4	1	2
6067	city-cou	42820	kentwood		2	2	Jessica Ann Tyson	2025-11-04	?	3403	99	4	 		 		www.kentwood.us/city_services/committees_and_boards/city_commission	TysonJ@kentwood.us	616-350-3880			4	1	2
8008	city-cou	42820	kentwood		2	0	Maurice H. Groce	2023-11-07	?	3194	50	4	 		 							4	2	2
8009	city-cou	42820	kentwood		2	1	Robert D. Coughlin	2023-11-07	?	2470	99	4	 		 		www.kentwood.us/city_services/committees_and_boards/city_commission	coughlinb@kentwood.us	616-437-2982			4	2	2
8010	city-cou	42820	kentwood		2	2	David Moore  II	2023-11-07	?	1581	49	4	 		 		www.kentwood.us/city_services/committees_and_boards/city_commission	moored@kentwood.us	616-617-3977			4	2	2
1725	schl-cou	20340	kentwood		5	0	Marlon Brown	2024-11-05	?	15463	24	4	 		 							4	1	5
6977	schl-cou	20340	kentwood		5	0	Sylvia A. James	2022-11-08	?	12919	31	4	Y		 		www.kentwoodps.org/ourdistrict/boardofeducation	boardofeducation@kentwoodps.org				4	2	5
6978	schl-cou	20340	kentwood		5	0	Tanya Powell-May	2024-11-05	?	15936	25	4	 		 		www.kentwoodps.org/ourdistrict/boardofeducation	boardofeducation@kentwoodps.org				4	3	5
8841	schl-cou	20340	kentwood		5	0	Mary Ann Madden	2024-11-05	?	15442	24	4	 		 							4	4	5
8842	schl-cou	20340	kentwood		5	0	Allen Young	2024-11-05	?	14327	23	4	 		 		www.kentwoodps.org/ourdistrict/boardofeducation	boardofeducation@kentwoodps.org				4	5	5
1742	schl-cou	20910	lakeview		4	0	Tiffany Padden	2024-11-05	?	139	96	6	Y		P		www.lakeviewschools.net/apps/pages/index.jsp?uREC_ID=856802&type=d&pREC_ID=1208448					6	1	4
6992	schl-cou	20910	lakeview		4	0	Edward J. Jonaitis	2024-11-05	?	136	95	6	 		P		www.lakeviewschools.net/apps/pages/index.jsp?uREC_ID=856802&type=d&pREC_ID=1208448					6	2	4
8866	schl-cou	20910	lakeview		4	0	Jessica Rader	2024-11-05	?	111	47	6	 		 		www.lakeviewschools.net/apps/pages/index.jsp?uREC_ID=856802&type=d&pREC_ID=1208448					6	3	4
8867	schl-cou	20910	lakeview		4	0	Melissa A. Stevens	2024-11-05	?	121	51	6	 		 		www.lakeviewschools.net/apps/pages/index.jsp?uREC_ID=856802&type=d&pREC_ID=1208448					6	4	4
1743	schl-cou	20980	lakewood		7	0	Darin Weller	2020-11-03	?	1487	28	6	Y		 			darinweller@lakewoodps.org				6	1	7
1744	schl-cou	20980	lakewood		7	0	Jamie Brodbeck Krenz	2020-11-03	?	1805	35	6	Y		 			krenzj@lakewoodps.org				6	2	7
1745	schl-cou	20980	lakewood		7	0	Kerry Possehn	2020-11-03	?	1737	33	6	Y		 			KerryPossehn@lakewoodps.org				6	3	7
1746	schl-cou	20980	lakewood		7	0	Adam W. McArthur	2024-11-05	?	720	47	6	 		 							6	4	7
6993	schl-cou	20980	lakewood		7	0	Paige OMara	2022-11-08	?	1366	33	6	 		 			paigeomara@lakewoodps.org				6	5	7
6994	schl-cou	20980	lakewood		7	0	Wendy Behrenwald	2022-11-08	?	1317	32	6	 		 			wendybehrenwald@lakewoodps.org				6	6	7
8871	schl-cou	20980	lakewood		7	0	Zeke Cappon	2024-11-05	?	788	52	6	 		 							6	7	7
6088	city-cou	49540	lowell		4	0	Beryl Bartkus	2025-11-04	?	472	26	4	 		 							4	1	4
8031	city-cou	49540	lowell		4	0	Eric Bartkus	2023-11-07	?	554	27	4	 		 		cms7.revize.com/revize/lowellmi/government/city_council/mayor_and_council_members.php	ebartkus@ci.lowell.mi.us				4	2	4
11414	city-cou	49540	lowell		4	0	Mark V. Ritzema	2025-11-04	?	420	23	4	 		 							4	3	4
11415	city-cou	49540	lowell		4	0	James Salzwedel	2025-11-04	?	476	26	4	 		 		cms7.revize.com/revize/lowellmi/government/city_council/mayor_and_council_members.php	jsalzwedel@ci.lowell.mi.us				4	4	4
1777	schl-cou	22050	lowell		5	0	Jessica Curtis	2024-11-05	?	7277	22	4	 		 		www.lowellschools.com/our-district/board-of-education	jcurtis@lowellschools.com				4	1	5
7028	schl-cou	22050	lowell		5	0	Patrick D. Nugent	2022-11-08	?	4295	16	4	Y		 		www.lowellschools.com/our-district/board-of-education	pnugent@lowellschools.com				4	2	5
8901	schl-cou	22050	lowell		5	0	Brian Krajewski	2024-11-05	?	6530	20	4	 		 		www.lowellschools.com/our-district/board-of-education	bkrajewski@lowellschools.com				4	3	5
8902	schl-cou	22050	lowell		5	0	Laurie C. Kuna	2024-11-05	?	5577	17	4	 		 		www.lowellschools.com/our-district/board-of-education	lkuna@lowellschools.com				4	4	5
8903	schl-cou	22050	lowell		5	0	Annie McMahon Whitlock	2024-11-05	?	5486	17	4	 		 							4	5	5
2641	town	49560	lowell	town-clerk	1	0	Monica J. Burtt	2024-11-05	R	3069	97	4	 		 		www.lowelltwp.org/government/clerk/index.php	clerk@lowelltwp.org	616-897-7600	2910 Alden Nash SE Lowell, Michigan  49331		4	1	1
3305	town	49560	lowell	town-super	1	0	Jerry Hale	2024-11-05	R	3045	97	4	 		 		www.lowelltwp.org/government/supervisor.php	supervisor@lowelltwp.org	616-897-7600	2910 Alden Nash SE Lowell, Michigan  49331		4	1	1
3927	town	49560	lowell	town-treas	1	0	Ronda J. Benedict	2024-11-05	R	3068	97	4	 		 		www.lowelltwp.org/government/treasurer/index.php	treasurer@lowelltwp.org	616-897-7600	2910 Alden Nash SE Lowell, Michigan  49331		4	1	1
4775	town-cou	49560	lowell	council	4	0	Mark Anderson	2024-11-05	R	2786	25	4	 		 		www.lowelltwp.org/government/boards___committees/index.php		616-897-7600	2910 Alden Nash SE Lowell, Michigan  49331		4	1	4
10522	town-cou	49560	lowell	council	4	0	Carlton Blough	2024-11-05	R	2720	24	4	 		 		www.lowelltwp.org/government/boards___committees/index.php		616-897-7600	2910 Alden Nash SE Lowell, Michigan  49331		4	2	4
10523	town-cou	49560	lowell	council	4	0	William C. Thompson	2024-11-05	R	2606	23	4	 		 		www.lowelltwp.org/government/boards___committees/index.php		616-897-7600	2910 Alden Nash SE Lowell, Michigan  49331		4	3	4
10524	town-cou	49560	lowell	council	4	0	Andy Vander Ziel	2024-11-05	R	2623	24	4	 		 							4	4	4
2695	town	56920	nelson	town-clerk	1	0	Andrea Carr	2024-11-05	R	2271	98	4	 		 							4	1	1
3360	town	56920	nelson	town-super	1	0	Robyn Britton	2024-11-05	R	2285	98	4	 		 		www.nelsontownship.org/supervisor.html	supervisor@nelsontownship.org	616-636-5332	2 Maple St East PO Box 109 Sand Lake, Michigan  49343		4	1	1
3982	town	56920	nelson	town-treas	1	0	Katy Austin	2024-11-05	R	2287	98	4	 		 		www.nelsontownship.org/treasurer.html	treasurer@nelsontownship.org	616-636-5332	2 Maple St East PO Box 109 Sand Lake, Michigan  49343		4	1	1
4875	town-cou	56920	nelson	council	2	0	Curtis D. DeJong	2024-11-05	R	2111	50	4	 		 		www.nelsontownship.org	dejongtrustee@gmail.com	616-636-5332	2 Maple St East PO Box 109 Sand Lake, Michigan  49343		4	1	2
10599	town-cou	56920	nelson	council	2	0	Daniel George	2024-11-05	R	2016	48	4	 		 		www.nelsontownship.org	dgeorgenelsontownshiptrustee@gmail.com	616-636-5332	2 Maple St East PO Box 109 Sand Lake, Michigan  49343		4	2	2
1903	schl-cou	25950	northview		5	0	Jake Conway	2024-11-05	?	7078	98	6	Y		P		nvps.net/board-of-education					6	1	5
7119	schl-cou	25950	northview		5	0	Emily Carpenter	2022-11-08	?	4928	41	6	 		 		nvps.net/board-of-education					6	2	5
8997	schl-cou	25950	northview		5	0	Renee Montgomery	2024-11-05	?	6051	34	6	 		 		nvps.net/board-of-education					6	3	5
8998	schl-cou	25950	northview		5	0	Jeremy Oliver	2024-11-05	?	5637	31	6	 		 							6	4	5
8999	schl-cou	25950	northview		5	0	Teresa B. Ramirez	2024-11-05	?	5856	32	6	 		 		nvps.net/board-of-education					6	5	5
2719	town	59580	oakfield	town-clerk	1	0	Susan Trainer	2024-11-05	R	3119	98	4	 		 		www.oakfieldtwp.org/clerk	clerk@oakfieldtwp.org	616-754-5679	10300 14 Mile Rd Rockford, Michigan  49341		4	1	1
3385	town	59580	oakfield	town-super	1	0	Darcia Kelley	2024-11-05	R	3116	97	4	 		 							4	1	1
4007	town	59580	oakfield	town-treas	1	0	Betsy N. Koett	2024-11-05	R	2742	69	4	 		 		www.oakfieldtwp.org/boards-commissions-committees	treasurer@oakfieldtwp.org	616-754-5679	10300 14 Mile Rd Rockford, Michigan  49341		4	1	1
4916	town-cou	59580	oakfield	council	4	0	David J. Howard	2024-11-05	R	2732	24	4	 		 							4	1	4
10619	town-cou	59580	oakfield	council	4	0	Pamela Riker	2024-11-05	R	2805	25	4	 		 		www.oakfieldtwp.org/boards-commissions-committees	prikeroakfieldtwp@gmail.com	616-754-5679	10300 14 Mile Rd Rockford, Michigan  49341		4	2	4
10620	town-cou	59580	oakfield	council	4	0	Kenneth Rittersdorf	2024-11-05	R	2694	24	4	 		 		www.oakfieldtwp.org/boards-commissions-committees	kmrittersdorf@hotmail.com	616-754-5679	10300 14 Mile Rd Rockford, Michigan  49341		4	3	4
10621	town-cou	59580	oakfield	council	4	0	Chad Sowerby	2024-11-05	R	2755	24	4	 		 		www.oakfieldtwp.org/boards-commissions-committees	chadsowerby@gmail.com	616-754-5679	10300 14 Mile Rd Rockford, Michigan  49341		4	4	4
2756	town	64660	plainfield	town-clerk	1	0	Steven McKellar	2024-11-05	R	15353	97	4	 		 							4	1	1
3422	town	64660	plainfield	town-super	1	0	Tom Coleman	2024-11-05	R	15377	97	4	 		 		www.plainfieldmi.org/information_about/boards_and_committees/board_of_trustees.php	colemant@plainfieldmi.org	616-364-8466	6161 Belmont Avenue NE Belmont, Michigan  49306		4	1	1
4044	town	64660	plainfield	town-treas	1	0	Jack Hagedorn	2024-11-05	R	15286	97	4	 		 		www.plainfieldmi.org/information_about/boards_and_committees/board_of_trustees.php	hagedornj@plainfieldmi.org	616-364-8466	6161 Belmont Avenue NE Belmont, Michigan  49306		4	1	1
4992	town-cou	64660	plainfield	council	4	0	Kathey Batey	2024-11-05	R	12621	18	4	 		 		www.plainfieldmi.org/information_about/boards_and_committees/board_of_trustees.php	bateyk@plainfieldmi.org	616-364-8466	6161 Belmont Avenue NE Belmont, Michigan  49306		4	1	4
10673	town-cou	64660	plainfield	council	4	0	Susan L. Morrow	2024-11-05	R	12855	18	4	 		 		www.plainfieldmi.org/information_about/boards_and_committees/board_of_trustees.php	morrows@plainfieldmi.org	616-364-8466	6161 Belmont Avenue NE Belmont, Michigan  49306		4	2	4
10674	town-cou	64660	plainfield	council	4	0	Frank Pfaff	2024-11-05	R	11541	16	4	 		 		www.plainfieldmi.org/information_about/boards_and_committees/board_of_trustees.php	pfafff@plainfieldmi.org	616-364-8466	6161 Belmont Avenue NE Belmont, Michigan  49306		4	3	4
10675	town-cou	64660	plainfield	council	4	0	Robert A. Reminga	2024-11-05	R	11318	16	4	 		 							4	4	4
602	city-cou	69080	rockford		5	0	Dale Dalman	2024-11-05	?	1467	20	4	 		 		www.rockford.mi.us/city_hall/government/city_council	ddalman@rockford.mi.us	616-866-1537			4	1	5
603	city-cou	69080	rockford		5	0	Terry Konkle	2024-11-05	?	1670	22	4	 		 		www.rockford.mi.us/city_hall/government/city_council	tkonkle@rockford.mi.us	616-866-1537			4	2	5
604	city-cou	69080	rockford		5	0	Cheryl C. Scales	2024-11-05	?	1786	24	4	 		 		www.rockford.mi.us/city_hall/government/city_council	cscales@rockford.mi.us	616-866-1537			4	3	5
6416	city-cou	69080	rockford		5	0	Charles Baker	2022-11-08	?	1129	25	4	Y		 		www.rockford.mi.us/city_hall/government/city_council	cbaker@rockford.mi.us	616-866-1537			4	4	5
6417	city-cou	69080	rockford		5	0	Tammy K. Bergstrom	2022-11-08	?	1396	31	4	Y		 		www.rockford.mi.us/city_hall/government/city_council	tbergstrom@rockford.mi.us	616-866-1537			4	5	5
2035	schl-cou	30030	rockford		5	0	Kelley Freridge	2024-11-05	?	11352	14	4	 		 		www.rockfordschools.org/our-district/meet-board-of-education	kfreridge@rockfordschools.org				4	1	5
7223	schl-cou	30030	rockford		5	0	Christie J. Ramsey	2022-11-08	?	9394	17	4	Y		 		www.rockfordschools.org/our-district/meet-board-of-education	cramsey@rockfordschools.org				4	2	5
7224	schl-cou	30030	rockford		5	0	Tricia R. Anderson	2024-11-05	?	12856	16	4	 		 		www.rockfordschools.org/our-district/meet-board-of-education	tranderson@rockfordschools.org				4	3	5
9076	schl-cou	30030	rockford		5	0	Jake Himmelspach	2024-11-05	?	11377	14	4	 		 		www.rockfordschools.org/our-district/meet-board-of-education	jhimmelspach@rockfordschools.org				4	4	5
9077	schl-cou	30030	rockford		5	0	Andrea R. Jacobson	2024-11-05	?	12770	16	4	 		 							4	5	5
5483	vil	71360	sand lake	pres	1	0	Mollie Doerr	2024-11-05	?	188	96	2	Y		 		villageofsandlake.org/council-members	president@villageofsandlake.org	616-636-8854			2	1	1
5788	vil-cou	71360	sand lake	council	7	0	Kim McNees	2020-11-03	?	158	29	2	?		 							0	1	7
5789	vil-cou	71360	sand lake	council	7	0	Stacy Rudicil	2020-11-03	?	173	90	2	?		P							0	2	7
6260	vil-cou	71360	sand lake	council	7	0	Jack S. Christensen	2021-11-02	?	88	75	2	?		P		villageofsandlake.org/council-members	j.christensen@villageofsandlake.org	616-636-8854			0	3	7
7811	vil-cou	71360	sand lake	council	7	0	Marcia Helton	2022-11-08	?	116	26	2	?		 		villageofsandlake.org/council-members	m.helton@villageofsandlake.org	616-636-8854			0	4	7
11249	vil-cou	71360	sand lake	council	7	0	Cherrie Camilleri	2024-11-05	?	133	30	2	?		 		villageofsandlake.org/council-members	c.camilleri@villageofsandlake.org	616-636-8854			0	5	7
